id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,electorate,electoraterating
8995,3782,AVONSLEIGH,VIC,145.433024,-37.938068,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-37.925,145.481944,21201128915,21201128915,212011289,Emerald - Cockatoo,21201,Cardinia,212,Melbourne - South East,1,1,1,1,La Trobe,,V1,PHN203,South Eastern Melbourne,Yarra Ranges,Casey,Rural
8996,3782,CLEMATIS,VIC,145.433024,-37.938068,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-37.9322058,145.4222435,21201128908,21201128908,212011289,Emerald - Cockatoo,21201,Cardinia,212,Melbourne - South East,1,1,1,1,La Trobe,,V1,PHN203,South Eastern Melbourne,Yarra Ranges,Casey,Rural
8997,3782,EMERALD,VIC,145.433024,-37.938068,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-37.933056,145.436944,21201128910,21201128910,212011289,Emerald - Cockatoo,21201,Cardinia,212,Melbourne - South East,1,1,1,1,La Trobe,,V1,PHN203,South Eastern Melbourne,Yarra Ranges,Casey,Rural
8998,3782,MACCLESFIELD,VIC,145.433024,-37.938068,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-37.883,145.477,21105127914,21105127914,211051279,Monbulk - Silvan,21105,Yarra Ranges,211,Melbourne - Outer East,1,1,1,1,La Trobe,,V1,PHN203,South Eastern Melbourne,Yarra Ranges,Casey,Rural
8999,3783,GEMBROOK,VIC,145.596576,-37.947379,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-37.9524044,145.6023644,21201128901,21201128901,212011289,Emerald - Cockatoo,21201,Cardinia,212,Melbourne - South East,2,2,2,5,La Trobe,,V1,PHN203,South Eastern Melbourne,Yarra Ranges,Menzies,
9000,3785,TREMONT,VIC,145.316734,-37.885138,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.8782906,145.3171139,21105128227,21105128227,211051282,Mount Dandenong - Olinda,21105,Yarra Ranges,211,Melbourne - Outer East,1,1,1,1,Casey,275.480011,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9001,3786,FERNY CREEK,VIC,145.332431,-37.878188,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.8759058,145.3309395,21105128232,21105128232,211051282,Mount Dandenong - Olinda,21105,Yarra Ranges,211,Melbourne - Outer East,1,1,1,1,Casey,534.9456177,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9002,3787,SASSAFRAS,VIC,145.350888,-37.866786,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.8645935,145.353065,21105128220,21105128220,211051282,Mount Dandenong - Olinda,21105,Yarra Ranges,211,Melbourne - Outer East,1,1,1,1,Casey,520.4538574,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9003,3787,SASSAFRAS GULLY,VIC,145.350888,-37.866786,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.8622113,145.3538556,21105128224,21105128224,211051282,Mount Dandenong - Olinda,21105,Yarra Ranges,211,Melbourne - Outer East,1,1,1,1,Casey,520.4538574,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9004,3788,OLINDA,VIC,145.377128,-37.848036,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.8532703,145.3751961,21105128230,21105128230,211051282,Mount Dandenong - Olinda,21105,Yarra Ranges,211,Melbourne - Outer East,1,1,1,1,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9005,3789,SHERBROOKE,VIC,145.357336,-37.889767,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.8963853,145.3641298,21105128231,21105128231,211051282,Mount Dandenong - Olinda,21105,Yarra Ranges,211,Melbourne - Outer East,1,1,1,1,Casey,461.9368286,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9006,3791,KALLISTA,VIC,145.379622,-37.896917,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.9051015,145.4111713,21105128201,21105128201,211051282,Mount Dandenong - Olinda,21105,Yarra Ranges,211,Melbourne - Outer East,1,1,1,1,Casey,374.5282593,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9007,3792,THE PATCH,VIC,145.405388,-37.89424,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.8887708,145.3973329,21105128204,21105128204,211051282,Mount Dandenong - Olinda,21105,Yarra Ranges,211,Melbourne - Outer East,1,1,1,1,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9008,3793,MONBULK,VIC,145.429715,-37.874533,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.8689357,145.4360858,21105127910,21105127910,211051279,Monbulk - Silvan,21105,Yarra Ranges,211,Melbourne - Outer East,1,1,1,1,Casey,214.6109772,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9009,3795,SILVAN,VIC,145.430311,-37.836663,SILVAN,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.8342877,145.4305486,21105127901,21105127901,211051279,Monbulk - Silvan,21105,Yarra Ranges,211,Melbourne - Outer East,1,1,1,1,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9010,3796,MOUNT EVELYN,VIC,145.384922,-37.786977,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.7791563,145.3917982,21105128311,21105128311,211051283,Mount Evelyn,21105,Yarra Ranges,211,Melbourne - Outer East,1,1,1,1,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9011,3797,GILDEROY,VIC,145.786343,-37.867809,WARBURTON,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.851396,145.7249828,21105128638,21105128638,211051286,Yarra Valley,21105,Yarra Ranges,211,Melbourne - Outer East,2,2,5,5,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9012,3797,GLADYSDALE,VIC,145.786343,-37.867809,WARBURTON,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.816667,145.65,21105128631,21105128631,211051286,Yarra Valley,21105,Yarra Ranges,211,Melbourne - Outer East,2,2,5,5,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9013,3797,POWELLTOWN,VIC,145.786343,-37.867809,WARBURTON,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.865,145.753,21105128637,21105128637,211051286,Yarra Valley,21105,Yarra Ranges,211,Melbourne - Outer East,2,2,5,5,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9014,3797,THREE BRIDGES,VIC,145.786343,-37.867809,WARBURTON,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.833333,145.683333,21105128638,21105128638,211051286,Yarra Valley,21105,Yarra Ranges,211,Melbourne - Outer East,2,2,5,5,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9015,3797,YARRA JUNCTION,VIC,145.786343,-37.867809,WARBURTON,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.779,145.606,21105128624,21105128657,211051286,Yarra Valley,21105,Yarra Ranges,211,Melbourne - Outer East,2,2,2,2,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,Casey,Rural
9016,3799,BIG PATS CREEK,VIC,145.818512,-37.727566,WARBURTON,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.7638978,145.750833,21105128607,21105128607,211051286,Yarra Valley,21105,Yarra Ranges,211,Melbourne - Outer East,2,2,5,5,Casey,366.790863,V1,PHN205,Murray,Yarra Ranges,Casey,Rural
9017,3799,EAST WARBURTON,VIC,145.818512,-37.727566,WARBURTON,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.7370439,145.7421233,21105128602,21105128602,211051286,Yarra Valley,21105,Yarra Ranges,211,Melbourne - Outer East,2,2,5,5,Casey,366.790863,V1,PHN205,Murray,Yarra Ranges,Casey,Rural
9019,3799,MILLGROVE,VIC,145.818512,-37.727566,WARBURTON,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.7448481,145.6507039,21105128626,21105128626,211051286,Yarra Valley,21105,Yarra Ranges,211,Melbourne - Outer East,2,2,5,5,Casey,366.790863,V1,PHN205,Murray,Yarra Ranges,Casey,Rural
9021,3799,WARBURTON,VIC,145.818512,-37.727566,WARBURTON,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.7525378,145.6948397,21105128623,21105128623,211051286,Yarra Valley,21105,Yarra Ranges,211,Melbourne - Outer East,2,2,5,5,Casey,366.790863,V1,PHN205,Murray,Yarra Ranges,Casey,Rural
9022,3799,WESBURN,VIC,145.818512,-37.727566,WARBURTON,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.767,145.647,21105128620,21105128620,211051286,Yarra Valley,21105,Yarra Ranges,211,Melbourne - Outer East,2,2,2,2,Casey,366.790863,V1,PHN205,Murray,Yarra Ranges,Casey,Rural
9023,3800,MONASH UNIVERSITY,VIC,145.134935,-37.910545,MOUNT WAVERLEY MDC (NEW),Delivery Area,Updated 6-Feb-2020,21205,Monash,212,Melbourne - South East,R1,-37.9105599,145.1362485,21205132002,21205132002,212051320,Clayton,21205,Monash,212,Melbourne - South East,1,1,1,1,Hotham,,V1,PHN202,Eastern Melbourne,Monash,Isaacs,
9024,3802,ENDEAVOUR HILLS,VIC,145.255599,-37.971763,DANDENONG DC,Delivery Area,Updated 6-Feb-2020,21202,Casey - North,212,Melbourne - South East,R1,-37.9780214,145.2590707,21202129637,21202145408,212021454,Endeavour Hills - South,21202,Casey - North,212,Melbourne - South East,1,1,1,1,Bruce,65.44688416,V1,PHN203,South Eastern Melbourne,Knox,Bruce,Outer Metropolitan
9025,3803,HALLAM,VIC,145.265524,-38.009435,DANDENONG DC,Delivery Area,Updated 6-Feb-2020,21202,Casey - North,212,Melbourne - South East,R1,-38.0069505,145.2756505,21202129708,21202129708,212021297,Hallam,21202,Casey - North,212,Melbourne - South East,1,1,1,1,Bruce,,V1,PHN203,South Eastern Melbourne,Greater Dandenong,Bruce,Outer Metropolitan
9026,3804,NARRE WARREN EAST,VIC,145.325994,-37.980059,NARRE WARREN DC,Delivery Area,Updated 6-Feb-2020,21202,Casey - North,212,Melbourne - South East,R1,-37.961,145.367,21105127401,21105127401,211051274,Belgrave - Selby,21105,Yarra Ranges,211,Melbourne - Outer East,1,1,1,1,Bruce,94.3417511,V1,PHN203,South Eastern Melbourne,Yarra Ranges,Casey,Rural
9027,3804,NARRE WARREN NORTH,VIC,145.325994,-37.980059,NARRE WARREN DC,Delivery Area,Updated 6-Feb-2020,21202,Casey - North,212,Melbourne - South East,R1,-37.982,145.314,21202129907,21202129920,212021299,Narre Warren North,21202,Casey - North,212,Melbourne - South East,1,1,1,1,Bruce,94.3417511,V1,PHN203,South Eastern Melbourne,Yarra Ranges,Casey,Rural
9028,3805,FOUNTAIN GATE,VIC,145.304198,-38.037026,NARRE WARREN DC,Delivery Area,Updated 6-Feb-2020,21203,Casey - South,212,Melbourne - South East,R1,-38.0175584,145.3038409,21202129823,21202145606,212021456,Narre Warren - South West,21202,Casey - North,212,Melbourne - South East,1,1,1,1,Holt,,V1,PHN203,South Eastern Melbourne,Casey,Holt,Outer Metropolitan
9029,3805,NARRE WARREN,VIC,145.304198,-38.037026,NARRE WARREN DC,Delivery Area,Updated 6-Feb-2020,21203,Casey - South,212,Melbourne - South East,R1,-38.0302499,145.3032906,21202129853,21202145608,212021456,Narre Warren - South West,21202,Casey - North,212,Melbourne - South East,1,1,1,1,Holt,,V1,PHN203,South Eastern Melbourne,Casey,Holt,Outer Metropolitan
9030,3805,NARRE WARREN SOUTH,VIC,145.304198,-38.037026,NARRE WARREN DC,Delivery Area,Updated 6-Feb-2020,21203,Casey - South,212,Melbourne - South East,R1,-38.055,145.303,21203130721,21203145715,212031457,Narre Warren South (East),21203,Casey - South,212,Melbourne - South East,1,1,1,1,Holt,,V1,PHN203,South Eastern Melbourne,Casey,Holt,Outer Metropolitan
9031,3806,BERWICK,VIC,145.349488,-38.025018,NARRE WARREN DC,Delivery Area,Updated 6-Feb-2020,21203,Casey - South,212,Melbourne - South East,R1,-38.0309443,145.3437469,21202129311,21202129311,212021293,Berwick - North,21202,Casey - North,212,Melbourne - South East,1,1,1,1,La Trobe,,V1,PHN203,South Eastern Melbourne,Yarra Ranges,Menzies,
9032,3806,HARKAWAY,VIC,145.349488,-38.025018,NARRE WARREN DC,Delivery Area,Updated 6-Feb-2020,21203,Casey - South,212,Melbourne - South East,R1,-37.999,145.344,21202129901,21202129901,212021299,Narre Warren North,21202,Casey - North,212,Melbourne - South East,1,1,1,1,La Trobe,,V1,PHN203,South Eastern Melbourne,Yarra Ranges,Menzies,
9033,3807,BEACONSFIELD,VIC,145.371635,-38.048316,NARRE WARREN DC,Delivery Area,Updated 6-Feb-2020,21202,Casey - North,212,Melbourne - South East,R1,-38.049,145.371,21201128703,21201128703,212011287,Beaconsfield - Officer,21201,Cardinia,212,Melbourne - South East,1,1,1,1,La Trobe,54.07096863,V1,PHN203,South Eastern Melbourne,Casey,Monash,
9034,3807,GUYS HILL,VIC,145.371635,-38.048316,NARRE WARREN DC,Delivery Area,Updated 6-Feb-2020,21202,Casey - North,212,Melbourne - South East,R1,-38.017,145.386,21201128713,21201128713,212011287,Beaconsfield - Officer,21201,Cardinia,212,Melbourne - South East,1,1,1,1,La Trobe,54.07096863,V1,PHN203,South Eastern Melbourne,Casey,Monash,
9035,3808,BEACONSFIELD UPPER,VIC,145.42327,-38.002518,BEACONSFIELD UPPER,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R1,-37.9982063,145.4237893,21201128929,21201128929,212011289,Emerald - Cockatoo,21201,Cardinia,212,Melbourne - South East,1,1,1,1,La Trobe,,V1,PHN203,South Eastern Melbourne,Yarra Ranges,Menzies,
9036,3808,DEWHURST,VIC,145.42327,-38.002518,BEACONSFIELD UPPER,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R1,-37.9844362,145.4665466,21201128919,21201128919,212011289,Emerald - Cockatoo,21201,Cardinia,212,Melbourne - South East,1,1,1,1,La Trobe,,V1,PHN203,South Eastern Melbourne,Yarra Ranges,Menzies,
9037,3809,OFFICER,VIC,145.406887,-38.069094,PAKENHAM DC,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.0611204,145.415089,21201128708,21201128708,212011287,Beaconsfield - Officer,21201,Cardinia,212,Melbourne - South East,1,1,1,1,La Trobe,30.43363762,V1,PHN203,South Eastern Melbourne,Casey,Monash,
9038,3809,OFFICER SOUTH,VIC,145.406887,-38.069094,PAKENHAM DC,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.1003957,145.4132472,21201129017,21201129017,212011290,Koo Wee Rup,21201,Cardinia,212,Melbourne - South East,2,2,2,2,La Trobe,30.43363762,V1,PHN203,South Eastern Melbourne,Casey,Monash,
9039,3810,PAKENHAM,VIC,145.472514,-38.04658,PAKENHAM DC,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.073568,145.4851308,21201129209,21201129209,212011292,Pakenham - South,21201,Cardinia,212,Melbourne - South East,1,1,1,1,La Trobe,,V1,PHN203,South Eastern Melbourne,Cardinia,Monash,
9040,3810,PAKENHAM SOUTH,VIC,145.472514,-38.04658,PAKENHAM DC,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.134338,145.5025595,21201129006,21201129006,212011290,Koo Wee Rup,21201,Cardinia,212,Melbourne - South East,2,2,2,2,La Trobe,,V1,PHN203,South Eastern Melbourne,Cardinia,Monash,
9041,3810,PAKENHAM UPPER,VIC,145.472514,-38.04658,PAKENHAM DC,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.0034676,145.5025595,21201128923,21201128923,212011289,Emerald - Cockatoo,21201,Cardinia,212,Melbourne - South East,1,1,1,1,La Trobe,,V1,PHN203,South Eastern Melbourne,Cardinia,Monash,
9042,3810,RYTHDALE,VIC,145.472514,-38.04658,PAKENHAM DC,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.15,145.456,21201129006,21201129006,212011290,Koo Wee Rup,21201,Cardinia,212,Melbourne - South East,2,2,2,2,La Trobe,,V1,PHN203,South Eastern Melbourne,Cardinia,Monash,
9043,3812,MARYKNOLL,VIC,145.565304,-38.070135,NAR NAR GOON,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.032,145.602,21201128808,21201128808,212011288,Bunyip - Garfield,21201,Cardinia,212,Melbourne - South East,2,2,2,2,La Trobe,42.46163177,V2,PHN203,South Eastern Melbourne,Cardinia,Monash,Rural
9044,3812,NAR NAR GOON,VIC,145.565304,-38.070135,NAR NAR GOON,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.081944,145.575,21201128805,21201128805,212011288,Bunyip - Garfield,21201,Cardinia,212,Melbourne - South East,2,2,3,2,La Trobe,42.46163177,V2,PHN203,South Eastern Melbourne,Cardinia,Monash,Rural
9045,3812,NAR NAR GOON NORTH,VIC,145.565304,-38.070135,NAR NAR GOON,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.019,145.551,21201128822,21201128822,212011288,Bunyip - Garfield,21201,Cardinia,212,Melbourne - South East,2,2,2,2,La Trobe,42.46163177,V2,PHN203,South Eastern Melbourne,Cardinia,Monash,Rural
9046,3813,TYNONG,VIC,145.634339,-38.064252,TYNONG,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.083333,145.616667,21201128807,21201128807,212011288,Bunyip - Garfield,21201,Cardinia,212,Melbourne - South East,2,2,3,2,Monash,114.7030792,V2,PHN203,South Eastern Melbourne,Cardinia,Monash,Rural
9047,3813,TYNONG NORTH,VIC,145.634339,-38.064252,TYNONG,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.0345542,145.6294143,21201128812,21201128812,212011288,Bunyip - Garfield,21201,Cardinia,212,Melbourne - South East,2,2,2,2,Monash,114.7030792,V2,PHN203,South Eastern Melbourne,Cardinia,Monash,Rural
9048,3814,CORA LYNN,VIC,145.669112,-38.10718,CORA LYNN,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.145278,145.605833,21201128806,21201128806,212011288,Bunyip - Garfield,21201,Cardinia,212,Melbourne - South East,2,2,5,2,Monash,39.79339981,V2,PHN203,South Eastern Melbourne,Cardinia,Monash,Rural
9049,3814,GARFIELD,VIC,145.669112,-38.10718,BUNYIP LPO,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.0999051,145.6800684,21201128820,21201128820,212011288,Bunyip - Garfield,21201,Cardinia,212,Melbourne - South East,2,2,5,2,Monash,39.79339981,V2,PHN203,South Eastern Melbourne,Cardinia,Monash,Rural
9050,3814,GARFIELD NORTH,VIC,145.669112,-38.10718,BUNYIP LPO,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.05,145.683333,21201128803,21201128803,212011288,Bunyip - Garfield,21201,Cardinia,212,Melbourne - South East,2,2,5,2,Monash,39.79339981,V2,PHN203,South Eastern Melbourne,Cardinia,Monash,Rural
9051,3814,VERVALE,VIC,145.669112,-38.10718,BUNYIP LPO,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.133333,145.666667,21201128801,21201128801,212011288,Bunyip - Garfield,21201,Cardinia,212,Melbourne - South East,2,2,5,5,Monash,39.79339981,V2,PHN203,South Eastern Melbourne,Cardinia,Monash,Rural
9052,3815,BUNYIP,VIC,145.726311,-38.01378,DROUIN,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.1000508,145.7189396,21201128815,21201128815,212011288,Bunyip - Garfield,21201,Cardinia,212,Melbourne - South East,2,2,4,4,Monash,110.556633,V2,PHN203,South Eastern Melbourne,Cardinia,Monash,Rural
9053,3815,BUNYIP NORTH,VIC,145.726311,-38.01378,DROUIN,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.0738337,145.7467832,21201128804,21201128804,212011288,Bunyip - Garfield,21201,Cardinia,212,Melbourne - South East,2,2,5,5,Monash,110.556633,V2,PHN203,South Eastern Melbourne,Cardinia,Monash,Rural
9054,3815,IONA,VIC,145.726311,-38.01378,BUNYIP LPO,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.15,145.683333,21201128801,21201128801,212011288,Bunyip - Garfield,21201,Cardinia,212,Melbourne - South East,2,2,5,5,Monash,110.556633,V2,PHN203,South Eastern Melbourne,Cardinia,Monash,Rural
9055,3815,TONIMBUK,VIC,145.726311,-38.01378,BUNYIP LPO,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.0206756,145.7182515,21201128804,21201128804,212011288,Bunyip - Garfield,21201,Cardinia,212,Melbourne - South East,2,2,5,5,Monash,110.556633,V2,PHN203,South Eastern Melbourne,Cardinia,Monash,Rural
8573,3910,LANGWARRIN,VIC,145.198328,-38.156369,CRANBOURNE DC,Delivery Area,Updated 6-Feb-2020,21401,Frankston,214,Mornington Peninsula,R1,-38.1608986,145.1927835,21401137448,21401137448,214011374,Langwarrin,21401,Frankston,214,Mornington Peninsula,1,1,1,1,Dunkley,75.44322968,V1,PHN203,South Eastern Melbourne,Frankston,Dunkley,Outer Metropolitan
8574,3911,BAXTER,VIC,145.169556,-38.196908,BAXTER DELIVERY ANNEXE,Delivery Area,Updated 6-Feb-2020,21402,Mornington Peninsula,214,Mornington Peninsula,R1,-38.196,145.157,21402138504,21402138504,214021385,Somerville,21402,Mornington Peninsula,214,Mornington Peninsula,1,1,1,1,Flinders,49.42102051,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,Flinders,Rural
8575,3911,LANGWARRIN SOUTH,VIC,145.169556,-38.196908,BAXTER DELIVERY ANNEXE,Delivery Area,Updated 6-Feb-2020,21402,Mornington Peninsula,214,Mornington Peninsula,R1,-38.189,145.189,21401137427,21401137427,214011374,Langwarrin,21401,Frankston,214,Mornington Peninsula,1,1,1,1,Flinders,49.42102051,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,Flinders,Rural
8576,3912,PEARCEDALE,VIC,145.227373,-38.217991,SOMERVILLE DC,Delivery Area,Updated 6-Feb-2020,21402,Mornington Peninsula,214,Mornington Peninsula,R3,-38.203,145.231,21203130802,21203130802,212031308,Pearcedale - Tooradin,21203,Casey - South,212,Melbourne - South East,1,1,1,1,Flinders,10.53571892,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,Holt,Outer Metropolitan
8577,3912,SOMERVILLE,VIC,145.227373,-38.217991,SOMERVILLE DC,Delivery Area,Updated 6-Feb-2020,21402,Mornington Peninsula,214,Mornington Peninsula,R3,-38.226,145.177,21402138533,21402138533,214021385,Somerville,21402,Mornington Peninsula,214,Mornington Peninsula,1,1,1,1,Flinders,10.53571892,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,Holt,Outer Metropolitan
8578,3913,TYABB,VIC,145.166426,-38.262273,TYABB DELIVERY ANNEXE,Delivery Area,Updated 6-Feb-2020,21402,Mornington Peninsula,214,Mornington Peninsula,R3,-38.2651079,145.1706992,21402138536,21402138536,214021385,Somerville,21402,Mornington Peninsula,214,Mornington Peninsula,1,1,1,1,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,Flinders,Rural
8579,3915,HASTINGS,VIC,145.136622,-38.305806,HASTINGS DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21402,Mornington Peninsula,214,Mornington Peninsula,R3,-38.306,145.189,21402137903,21402137903,214021379,Hastings - Somers,21402,Mornington Peninsula,214,Mornington Peninsula,1,1,1,1,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,Flinders,Rural
8580,3915,TUERONG,VIC,145.136622,-38.305806,HASTINGS DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21402,Mornington Peninsula,214,Mornington Peninsula,R3,-38.3,145.105,21402137808,21402137808,214021378,Flinders,21402,Mornington Peninsula,214,Mornington Peninsula,1,1,1,1,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,Flinders,Rural
8581,3916,MERRICKS,VIC,145.050587,-38.415199,HASTINGS DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21402,Mornington Peninsula,214,Mornington Peninsula,R3,-38.39,145.089,21402137803,21402137803,214021378,Flinders,21402,Mornington Peninsula,214,Mornington Peninsula,2,2,2,2,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,Flinders,Rural
8582,3916,POINT LEO,VIC,145.050587,-38.415199,HASTINGS DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21402,Mornington Peninsula,214,Mornington Peninsula,R3,-38.421,145.075,21402137818,21402137818,214021378,Flinders,21402,Mornington Peninsula,214,Mornington Peninsula,2,2,2,2,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,Flinders,Rural
8583,3916,SHOREHAM,VIC,145.050587,-38.415199,HASTINGS DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21402,Mornington Peninsula,214,Mornington Peninsula,R3,-38.427,145.05,21402137805,21402137805,214021378,Flinders,21402,Mornington Peninsula,214,Mornington Peninsula,2,2,2,2,Flinders,,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,Flinders,Rural
